test_00818,0
test_00819,0
test_00820,0
test_00821,1
test_00822,0
test_00823,0
test_00824,0
test_00825,0
test_00826,1
test_00827,0
test_00828,1
test_00829,0
test_00830,0
test_00831,1
test_00832,1
test_00833,1
test_00834,1
test_00835,0
test_00836,0
test_00837,0
test_00838,1
test_00839,1
test_00840,0
test_00841,1
test_00842,0
test_00843,0
test_00844,1
test_00845,0
test_00846,0
test_00847,1
test_00848,0
test_00849,1
test_00850,0
test_00851,1
test_00852,1
test_00853,0
test_00854,1
test_00855,0
test_00856,0
test_00857,1
test_00858,1
test_00859,1
test_00860,0
test_00861,1
test_00862,1
test_00863,1
test_00864,0
test_00865,1
test_00866,0
test_00867,0
test_00868,1
test_00869,1
test_00870,0
test_00871,1
test_00872,1
test_00873,0
test_00874,0
test_00875,1
test_00876,1
test_00877,1
test_00878,0
test_00879,0
test_00880,1
test_00881,1
test_00882,0
test_00883,1
test_00884,0
test_00885,1
test_00886,0
test_00887,1
test_00888,1
test_00889,0
test_00890,1
test_00891,0
test_00892,1
test_00893,1
test_00894,0
test_00895,1
test_00896,0
test_00897,1
test_00898,0
test_00899,0
test_00900,1
test_00901,1
test_00902,0
test_00903,1
test_00904,0
test_00905,1
test_00906,1
test_00907,0
test_00908,0
test_00909,1
test_00910,1
test_00911,1
test_00912,0
test_00913,0
test_00914,0
test_00915,1
test_00916,1
test_00917,0
test_00918,1
test_00919,0
test_00920,0
test_00921,0
test_00922,0
test_00923,1
test_00924,1
test_00925,1
test_00926,0
test_00927,1
test_00928,1
test_00929,0
test_00930,1
test_00931,0
test_00932,0
test_00933,1
test_00934,0
test_00935,0
test_00936,0
test_00937,0
test_00938,1
test_00939,0
test_00940,0
test_00941,0
test_00942,0
test_00943,1
test_00944,0
test_00945,1
test_00946,1
test_00947,1
test_00948,0
test_00949,0
test_00950,1
test_00951,0
test_00952,1
test_00953,1
test_00954,0
test_00955,0
test_00956,0
test_00957,1
test_00958,1
test_00959,0
test_00960,1
test_00961,0
test_00962,0
test_00963,0
test_00964,1
test_00965,1
test_00966,1
test_00967,1
test_00968,1
test_00969,1
test_00970,1
test_00971,0
test_00972,0
test_00973,0
test_00974,0
test_00975,1
test_00976,0
test_00977,0
test_00978,0
test_00979,0
test_00980,1
test_00981,1
test_00982,0
test_00983,0
test_00984,1
test_00985,0
test_00986,1
test_00987,0
test_00988,0
test_00989,1
test_00990,0
test_00991,1
test_00992,0
test_00993,0
test_00994,0
test_00995,1
test_00996,1
test_00997,0
test_00998,1
test_00999,0
test_01000,0
test_01001,1
test_01002,1
test_01003,0
test_01004,0
test_01005,1
test_01006,0
test_01007,1
test_01008,1
test_01009,0
test_01010,1
test_01011,0
test_01012,1
test_01013,1
test_01014,0
test_01015,0
test_01016,1
test_01017,0
test_01018,0
test_01019,0
test_01020,0
test_01021,0
test_01022,0
test_01023,1
test_01024,0
test_01025,0
test_01026,0
test_01027,0
test_01028,1
test_01029,1
test_01030,1
test_01031,1
test_01032,0
test_01033,0
test_01034,0
test_01035,0
test_01036,0
test_01037,1
test_01038,0
test_01039,1
test_01040,1
test_01041,1
test_01042,1
test_01043,0
test_01044,1
test_01045,1
test_01046,0
test_01047,0
test_01048,0
test_01049,1
test_01050,0
test_01051,1
test_01052,1
test_01053,1
test_01054,0
test_01055,0
test_01056,0
test_01057,0
test_01058,1
test_01059,0
test_01060,1
test_01061,0
test_01062,1
test_01063,0
test_01064,1
test_01065,1
test_01066,0
test_01067,0
test_01068,1
test_01069,0
test_01070,0
test_01071,0
test_01072,0
test_01073,0
test_01074,1
test_01075,0
test_01076,1
test_01077,1
test_01078,1
test_01079,1
test_01080,0
test_01081,1
test_01082,0
test_01083,0
test_01084,1
test_01085,0
test_01086,0
test_01087,0
test_01088,1
test_01089,1
test_01090,1
test_01091,0
test_01092,1
test_01093,1
test_01094,1
test_01095,1
test_01096,1
test_01097,0
test_01098,1
test_01099,0
test_01100,0
test_01101,1
test_01102,1
test_01103,0
test_01104,1
test_01105,1
test_01106,1
test_01107,0
test_01108,1
test_01109,0
test_01110,0
test_01111,0
test_01112,0
test_01113,0
test_01114,1
test_01115,0
test_01116,0
test_01117,1
test_01118,1
test_01119,1
test_01120,0
test_01121,0
test_01122,0
test_01123,1
test_01124,1
test_01125,0
test_01126,1
test_01127,0
test_01128,1
test_01129,1
test_01130,1
test_01131,0
test_01132,1
test_01133,0
test_01134,1
test_01135,0
test_01136,0
test_01137,0
test_01138,1
test_01139,1
test_01140,1
test_01141,1
test_01142,0
test_01143,1
test_01144,1
test_01145,1
test_01146,1
test_01147,1
test_01148,1
test_01149,1
test_01150,1
test_01151,0
test_01152,0
test_01153,0
test_01154,0
test_01155,0
test_01156,1
test_01157,1
test_01158,1
test_01159,0
test_01160,1
test_01161,1
test_01162,0
test_01163,0
test_01164,0
test_01165,1
test_01166,0
test_01167,1
test_01168,0
test_01169,1
test_01170,1
test_01171,1
test_01172,1
test_01173,1
test_01174,0
test_01175,1
test_01176,1
test_01177,0
test_01178,0
test_01179,1
test_01180,0
test_01181,0
test_01182,1
test_01183,0
test_01184,0
test_01185,1
test_01186,1
test_01187,1
test_01188,1
test_01189,1
test_01190,0
test_01191,0
test_01192,1
test_01193,0
test_01194,0
test_01195,1
test_01196,1
test_01197,0
test_01198,1
test_01199,1
test_01200,1
test_01201,0
test_01202,0
test_01203,0
test_01204,1
test_01205,0
test_01206,1
test_01207,1
test_01208,0
test_01209,0
test_01210,0
test_01211,0
test_01212,1
test_01213,0
test_01214,0
test_01215,0
test_01216,1
test_01217,1
test_01218,1
test_01219,1
test_01220,0
test_01221,1
test_01222,1
test_01223,0
test_01224,0
test_01225,0
test_01226,0
test_01227,1
test_01228,1
test_01229,0
test_01230,1
test_01231,0
test_01232,0
test_01233,0
test_01234,1
test_01235,0
test_01236,1
test_01237,1
test_01238,1
test_01239,1
test_01240,1
test_01241,1
test_01242,0
test_01243,0
test_01244,0
test_01245,0
test_01246,0
test_01247,1
test_01248,0
test_01249,0
test_01250,0
test_01251,0
test_01252,1
test_01253,0
test_01254,0
test_01255,0
test_01256,1
test_01257,1
test_01258,1
test_01259,1
test_01260,0
test_01261,0
test_01262,0
test_01263,1
test_01264,0
test_01265,0
test_01266,1
test_01267,0
test_01268,1
test_01269,1
test_01270,1
test_01271,1
test_01272,0
test_01273,0
test_01274,1
test_01275,0
test_01276,1
test_01277,0
test_01278,0
test_01279,0
test_01280,1
test_01281,1
test_01282,0
test_01283,1
test_01284,1
test_01285,0
test_01286,1
test_01287,1
test_01288,0
test_01289,0
test_01290,1
test_01291,1
test_01292,0
test_01293,0
test_01294,0
test_01295,1
test_01296,1
test_01297,0
test_01298,0
test_01299,0
test_01300,1
test_01301,0
test_01302,1
test_01303,1
test_01304,0
test_01305,1
test_01306,1
test_01307,0
test_01308,1
test_01309,1
test_01310,1
test_01311,1
test_01312,1
test_01313,1
test_01314,1
test_01315,0
test_01316,1
test_01317,0
test_01318,1
test_01319,1
test_01320,1
test_01321,1
test_01322,0
test_01323,0
test_01324,0
test_01325,0
test_01326,0
test_01327,1
test_01328,0
test_01329,1
test_01330,1
test_01331,0
test_01332,0
test_01333,0
test_01334,1
test_01335,0
test_01336,1
test_01337,1
test_01338,0
test_01339,1
test_01340,0
test_01341,1
test_01342,1
test_01343,1
test_01344,1
test_01345,1
test_01346,1
test_01347,0
test_01348,0
test_01349,0
test_01350,0
test_01351,1
test_01352,0
test_01353,0
test_01354,1
test_01355,0
test_01356,0
test_01357,1
test_01358,0
test_01359,0
test_01360,0
test_01361,0
test_01362,0
test_01363,0
test_01364,1
test_01365,1
test_01366,0
test_01367,0
test_01368,1
test_01369,0
test_01370,0
test_01371,0
test_01372,0
test_01373,0
test_01374,0
test_01375,0
test_01376,1
test_01377,0
test_01378,0
test_01379,0
test_01380,0
test_01381,0
test_01382,0
test_01383,0
test_01384,0
test_01385,1
test_01386,0
test_01387,1
test_01388,1
test_01389,0
test_01390,1
test_01391,1
test_01392,0
test_01393,0
test_01394,0
test_01395,0
test_01396,0
test_01397,0
test_01398,1
test_01399,0
test_01400,1
test_01401,1
test_01402,1
test_01403,0
test_01404,1
test_01405,0
test_01406,0
test_01407,0
test_01408,1
test_01409,0
test_01410,0
test_01411,0
test_01412,0
test_01413,1
test_01414,1
test_01415,0
test_01416,1
test_01417,0
test_01418,1
test_01419,1
test_01420,0
test_01421,0
test_01422,1
test_01423,0
test_01424,0
test_01425,1
test_01426,0
test_01427,0
test_01428,1
test_01429,1
test_01430,1
test_01431,1
test_01432,1
test_01433,1
test_01434,0
test_01435,0
test_01436,1
test_01437,1
test_01438,1
test_01439,0
test_01440,1
test_01441,1
test_01442,1
test_01443,1
test_01444,1
test_01445,0
test_01446,0
test_01447,0
test_01448,0
test_01449,0
test_01450,0
test_01451,1
test_01452,1
test_01453,1
test_01454,1
test_01455,0
test_01456,0
test_01457,0
test_01458,1
test_01459,0
test_01460,0
test_01461,1
test_01462,0
test_01463,1
test_01464,1
test_01465,0
test_01466,1
test_01467,0
test_01468,0
test_01469,1
test_01470,0
test_01471,1
test_01472,1
test_01473,1
test_01474,0
test_01475,1
test_01476,1
test_01477,1
test_01478,0
test_01479,1
test_01480,0
test_01481,0
test_01482,0
test_01483,0
test_01484,0
test_01485,0
test_01486,1
test_01487,1
test_01488,1
test_01489,1
test_01490,1
test_01491,0
test_01492,1
test_01493,0
test_01494,0
test_01495,1
test_01496,1
test_01497,1
test_01498,1
test_01499,1
test_01500,0
test_01501,0
test_01502,1
test_01503,0
test_01504,1
test_01505,1
test_01506,0
test_01507,0
test_01508,1
test_01509,0
test_01510,0
test_01511,1
test_01512,1
test_01513,1
test_01514,1
test_01515,0
test_01516,0
test_01517,0
test_01518,0
test_01519,1
test_01520,1
test_01521,1
test_01522,0
test_01523,1
test_01524,1
test_01525,0
test_01526,0
test_01527,1
test_01528,0
test_01529,0
test_01530,0
test_01531,1
test_01532,1
test_01533,0
test_01534,1
test_01535,0
test_01536,1
test_01537,0
test_01538,1
test_01539,1
test_01540,1
test_01541,0
test_01542,1
test_01543,0
test_01544,1
test_01545,1
test_01546,0
test_01547,1
test_01548,1
test_01549,0
test_01550,1
test_01551,1
test_01552,1
test_01553,1
test_01554,0
test_01555,1
test_01556,1
test_01557,1
test_01558,0
test_01559,0
test_01560,0
test_01561,0
test_01562,0
test_01563,1
test_01564,1
test_01565,0
test_01566,1
test_01567,1
test_01568,0
test_01569,0
test_01570,1
test_01571,0
test_01572,1
test_01573,0
test_01574,1
test_01575,0
test_01576,0
test_01577,1
test_01578,0
test_01579,1
test_01580,0
test_01581,0
test_01582,1
test_01583,0
test_01584,1
test_01585,0
test_01586,0
test_01587,0
test_01588,1
test_01589,1
test_01590,1
test_01591,1
test_01592,0
test_01593,1
test_01594,0
test_01595,0
test_01596,0
test_01597,1
test_01598,0
test_01599,1
test_01600,0
test_01601,0
test_01602,1
test_01603,1
test_01604,0
test_01605,1
test_01606,1
test_01607,1
test_01608,1
test_01609,0
test_01610,1
test_01611,1
test_01612,0
test_01613,0
test_01614,1
test_01615,0
test_01616,0
test_01617,0
test_01618,0
test_01619,0
test_01620,0
test_01621,0
test_01622,1
test_01623,0
test_01624,1
test_01625,0
test_01626,1
test_01627,1
test_01628,0
test_01629,0
test_01630,1
test_01631,1
test_01632,1
test_01633,1
test_01634,0
test_01635,0
test_01636,0
test_01637,0
test_01638,1
test_01639,1
test_01640,1
test_01641,1
test_01642,0
test_01643,1
test_01644,1
test_01645,0
test_01646,0
test_01647,1
test_01648,1
test_01649,1
test_01650,0
test_01651,1
test_01652,0
test_01653,0
test_01654,1
test_01655,0
test_01656,1
test_01657,0
test_01658,0
test_01659,0
test_01660,1
test_01661,1
test_01662,1
test_01663,1
test_01664,1
test_01665,0
test_01666,1
test_01667,0
test_01668,1
test_01669,0
test_01670,1
test_01671,0
test_01672,1
test_01673,0
test_01674,0
test_01675,1
test_01676,0
test_01677,0
test_01678,1
test_01679,0
test_01680,0
test_01681,1
test_01682,0
test_01683,1
test_01684,0
test_01685,0
test_01686,0
test_01687,0
test_01688,1
test_01689,1
test_01690,1
test_01691,0
test_01692,1
test_01693,0
test_01694,1
test_01695,0
test_01696,0
test_01697,0
test_01698,0
test_01699,0
test_01700,1
test_01701,1
test_01702,0
test_01703,1
test_01704,0
test_01705,1
test_01706,0
test_01707,1
test_01708,0
test_01709,1
test_01710,0
test_01711,0
test_01712,0
test_01713,1
test_01714,1
test_01715,1
test_01716,0
test_01717,1
test_01718,1
test_01719,0
test_01720,0
test_01721,1
test_01722,0
test_01723,1
test_01724,1
test_01725,0
test_01726,1
test_01727,0
test_01728,0
test_01729,0
test_01730,0
test_01731,1
test_01732,0
test_01733,1
test_01734,0
test_01735,0
test_01736,0
test_01737,0
test_01738,1
test_01739,1
test_01740,1
test_01741,1
test_01742,1
test_01743,0
test_01744,0
test_01745,0
test_01746,1
test_01747,1
test_01748,0
test_01749,0
test_01750,1
test_01751,1
test_01752,1
test_01753,1
test_01754,1
test_01755,0
test_01756,1
test_01757,0
test_01758,1
test_01759,0
test_01760,1
test_01761,1
test_01762,0
test_01763,0
test_01764,0
test_01765,0
test_01766,0
test_01767,1
test_01768,1
test_01769,0
test_01770,0
test_01771,1
test_01772,1
test_01773,0
test_01774,1
test_01775,0
test_01776,0
test_01777,0
test_01778,0
test_01779,0
test_01780,0
test_01781,1
test_01782,0
test_01783,1
test_01784,0
test_01785,0
test_01786,0
test_01787,0
test_01788,0
test_01789,1
test_01790,1
test_01791,0
test_01792,0
test_01793,0
test_01794,0
test_01795,1
test_01796,0
test_01797,0
test_01798,1
test_01799,1
test_01800,0
test_01801,1
test_01802,1
test_01803,1
test_01804,0
test_01805,0
test_01806,1
test_01807,1
test_01808,0
test_01809,1
test_01810,1
test_01811,0
test_01812,0
test_01813,0
test_01814,0
test_01815,0
test_01816,1
test_01817,1
test_01818,0
test_01819,0
test_01820,1
test_01821,0
test_01822,0
test_01823,0
test_01824,1
test_01825,0
test_01826,1
test_01827,0
test_01828,0
test_01829,1
test_01830,0
test_01831,0
test_01832,1
test_01833,1
test_01834,0
test_01835,0
test_01836,1
test_01837,0
test_01838,1
test_01839,1
test_01840,1
test_01841,1
test_01842,1
test_01843,0
test_01844,0
test_01845,0
test_01846,0
test_01847,0
test_01848,0
test_01849,0
test_01850,0
test_01851,0
test_01852,1
test_01853,1
test_01854,0
test_01855,0
test_01856,1
test_01857,1
test_01858,1
test_01859,1
test_01860,1
test_01861,0
test_01862,1
test_01863,0
test_01864,1
test_01865,1
test_01866,1
test_01867,1
test_01868,1
test_01869,0
test_01870,1
test_01871,1
test_01872,1
test_01873,0
test_01874,1
test_01875,1
test_01876,1
test_01877,0
test_01878,0
test_01879,0
test_01880,1
test_01881,0
test_01882,1
test_01883,1
test_01884,1
test_01885,1
test_01886,1
test_01887,1
test_01888,0
test_01889,1
test_01890,1
test_01891,1
test_01892,0
test_01893,1
test_01894,1
test_01895,1
test_01896,0
test_01897,1
test_01898,0
test_01899,1
test_01900,1
test_01901,0
test_01902,0
test_01903,0
test_01904,0
test_01905,1
test_01906,1
test_01907,0
test_01908,0
test_01909,1
test_01910,0
test_01911,0
test_01912,1
test_01913,0
test_01914,0
test_01915,1
test_01916,1
test_01917,0
test_01918,1
test_01919,0
test_01920,1
test_01921,1
test_01922,0
test_01923,1
test_01924,0
test_01925,1
test_01926,0
test_01927,0
test_01928,0
test_01929,1
test_01930,1
test_01931,1
test_01932,0
test_01933,1
test_01934,0
test_01935,0
test_01936,0
test_01937,1
test_01938,1
test_01939,1
test_01940,0
test_01941,0
test_01942,1
test_01943,0
test_01944,0
test_01945,0
test_01946,1
test_01947,1
test_01948,1
test_01949,1
test_01950,0
test_01951,1
test_01952,0
test_01953,1
test_01954,0
test_01955,0
test_01956,1
test_01957,0
test_01958,0
test_01959,0
test_01960,0
test_01961,1
test_01962,1
test_01963,1
test_01964,0
test_01965,0
test_01966,1
test_01967,0
test_01968,1
test_01969,1
test_01970,0
test_01971,0
test_01972,0
test_01973,0
test_01974,0
test_01975,1
test_01976,0
test_01977,1
test_01978,1
test_01979,0
test_01980,1
test_01981,1
test_01982,1
test_01983,0
test_01984,0
test_01985,1
test_01986,0
test_01987,1
test_01988,1
test_01989,1
test_01990,1
test_01991,1
test_01992,0
test_01993,0
test_01994,1
test_01995,1
test_01996,1
test_01997,1
test_01998,0
test_01999,1
